configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
branch_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,9,125,599,21
branch_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,10,106,599,18
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,1,40,246,16
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,2,51,246,21
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,3,50,246,20
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,4,62,246,25
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,5,80,246,33
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,6,46,246,19
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,7,47,246,19
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,8,71,246,29
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,9,60,246,24
branch_60,89_jiggler,jigl.image.ops.levelOps.Clip,10,59,246,24
branch_60,89_jiggler,jigl.image.ops.Shift,1,131,270,49
branch_60,89_jiggler,jigl.image.ops.Shift,2,144,270,53
branch_60,89_jiggler,jigl.image.ops.Shift,3,105,270,39
branch_60,89_jiggler,jigl.image.ops.Shift,4,134,270,50
branch_60,89_jiggler,jigl.image.ops.Shift,5,127,270,47
branch_60,89_jiggler,jigl.image.ops.Shift,6,121,270,45
branch_60,89_jiggler,jigl.image.ops.Shift,7,119,270,44
branch_60,89_jiggler,jigl.image.ops.Shift,8,124,270,46
branch_60,89_jiggler,jigl.image.ops.Shift,9,153,270,57
branch_60,89_jiggler,jigl.image.ops.Shift,10,154,270,57
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,1,144,299,48
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,2,193,299,65
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,3,124,299,41
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,4,189,299,63
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,5,193,299,65
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,6,156,299,52
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,7,166,299,56
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,8,103,299,34
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,9,134,299,45
branch_60,89_jiggler,jigl.image.ops.ConnectedComponents,10,182,299,61
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,1,56,635,9
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,2,79,635,12
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,3,67,635,11
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,4,62,635,10
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,5,77,635,12
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,7,64,635,10
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,8,70,635,11
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,9,64,635,10
branch_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,10,65,635,10
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,1,218,283,77
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,2,243,283,86
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,3,142,283,50
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,4,247,283,87
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,5,195,283,69
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,6,243,283,86
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,7,216,283,76
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,8,234,283,83
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,9,239,283,84
branch_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,10,239,283,84
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,1,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,2,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,3,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,4,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,5,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,6,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,7,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,8,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,9,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.ClassViewer,10,8,1160,1
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,1,96,237,41
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,2,118,237,50
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,3,53,237,22
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,4,106,237,45
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,5,65,237,27
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,6,139,237,59
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,7,35,237,15
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,8,80,237,34
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,9,127,237,54
branch_60,91_classviewer,com.jstevh.viewer.SAXDirParser,10,138,237,58
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,1,427,540,79
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,2,420,540,78
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,3,381,540,71
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,4,342,540,63
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,5,409,540,76
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,6,383,540,71
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,7,406,540,75
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,8,371,540,69
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,9,343,540,64
branch_60,91_classviewer,com.jstevh.viewer.ClassInfo,10,379,540,70
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,1,137,186,74
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,2,127,186,68
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,3,117,186,63
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,4,124,186,67
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,5,131,186,70
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,6,120,186,65
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,7,131,186,70
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,8,127,186,68
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,9,115,186,62
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,10,134,186,72
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,1,109,141,77
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,2,109,141,77
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,3,114,141,81
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,4,110,141,78
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,5,107,141,76
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,6,99,141,70
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,7,101,141,72
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,8,98,141,70
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,9,113,141,80
branch_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,10,111,141,79
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,1,32,592,5
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,2,32,592,5
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,3,29,592,5
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,4,27,592,5
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,5,27,592,5
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,6,29,592,5
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,7,36,592,6
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,8,26,592,4
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,9,37,592,6
branch_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,10,34,592,6
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,1,125,1429,9
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,2,89,1429,6
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,3,116,1429,8
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,4,102,1429,7
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,5,86,1429,6
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,6,136,1429,10
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,7,168,1429,12
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,8,101,1429,7
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,9,123,1429,9
branch_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,10,211,1429,15
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,1,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,2,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,3,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,4,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,5,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,6,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,7,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,8,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,9,199,611,33
branch_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,10,199,611,33
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,1,26,194,13
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,2,26,194,13
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,3,26,194,13
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,4,20,194,10
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,5,11,194,6
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,6,29,194,15
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,7,14,194,7
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,8,19,194,10
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,9,26,194,13
branch_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,10,25,194,13
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,1,281,582,48
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,2,260,582,45
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,3,281,582,48
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,4,303,582,52
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,5,233,582,40
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,6,313,582,54
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,7,265,582,46
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,8,265,582,46
branch_60,94_jclo,edu.mscd.cs.jclo.JCLO,10,273,582,47
branch_60,95_celwars2009,MP3,1,2,54,4
branch_60,95_celwars2009,MP3,2,2,54,4
branch_60,95_celwars2009,MP3,3,2,54,4
branch_60,95_celwars2009,MP3,4,0,54,0
branch_60,95_celwars2009,MP3,5,2,54,4
branch_60,95_celwars2009,MP3,6,2,54,4
branch_60,95_celwars2009,MP3,7,0,54,0
branch_60,95_celwars2009,MP3,8,0,54,0
branch_60,95_celwars2009,MP3,9,2,54,4
branch_60,95_celwars2009,MP3,10,2,54,4
branch_60,95_celwars2009,Client,1,1,994,0
branch_60,95_celwars2009,Client,2,1,994,0
branch_60,95_celwars2009,Client,3,1,994,0
branch_60,95_celwars2009,Client,4,1,994,0
branch_60,95_celwars2009,Client,5,1,994,0
branch_60,95_celwars2009,Client,6,1,994,0
branch_60,95_celwars2009,Client,7,1,994,0
branch_60,95_celwars2009,Client,8,1,994,0
branch_60,95_celwars2009,Client,9,1,994,0
branch_60,95_celwars2009,Client,10,1,994,0
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,1,54,201,27
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,2,55,201,27
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,3,54,201,27
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,4,48,201,24
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,5,47,201,23
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,6,57,201,28
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,7,57,201,28
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,8,48,201,24
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,9,58,201,29
branch_60,96_heal,org.heal.util.InterfaceUtilitiesBean,10,55,201,27
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,1,479,1319,36
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,2,483,1319,37
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,3,391,1319,30
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,4,536,1319,41
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,5,633,1319,48
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,6,373,1319,28
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,7,322,1319,24
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,8,558,1319,42
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,9,460,1319,35
branch_60,96_heal,org.heal.module.search.AdvSearchDAO,10,404,1319,31
branch_60,97_feudalismgame,src.VassalRebellion,1,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,2,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,3,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,4,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,5,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,6,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,7,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,8,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,9,0,64,0
branch_60,97_feudalismgame,src.VassalRebellion,10,0,64,0
branch_60,97_feudalismgame,src.Purchase,1,1,257,0
branch_60,97_feudalismgame,src.Purchase,2,1,257,0
branch_60,97_feudalismgame,src.Purchase,3,1,257,0
branch_60,97_feudalismgame,src.Purchase,4,1,257,0
branch_60,97_feudalismgame,src.Purchase,5,1,257,0
branch_60,97_feudalismgame,src.Purchase,6,1,257,0
branch_60,97_feudalismgame,src.Purchase,7,1,257,0
branch_60,97_feudalismgame,src.Purchase,8,1,257,0
branch_60,97_feudalismgame,src.Purchase,9,1,257,0
branch_60,97_feudalismgame,src.Purchase,10,1,257,0
branch_60,97_feudalismgame,src.Battle,1,16,3142,1
branch_60,97_feudalismgame,src.Battle,2,16,3142,1
branch_60,97_feudalismgame,src.Battle,3,16,3142,1
branch_60,97_feudalismgame,src.Battle,4,16,3142,1
branch_60,97_feudalismgame,src.Battle,5,16,3142,1
branch_60,97_feudalismgame,src.Battle,6,16,3142,1
branch_60,97_feudalismgame,src.Battle,7,16,3142,1
branch_60,97_feudalismgame,src.Battle,8,16,3142,1
branch_60,97_feudalismgame,src.Battle,9,16,3142,1
branch_60,97_feudalismgame,src.Battle,10,16,3142,1
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,1,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,2,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,3,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,4,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,5,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,6,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,7,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,8,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,9,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,10,0,214,0
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,1,41,130,32
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,2,51,130,39
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,3,47,130,36
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,4,51,130,39
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,5,53,130,41
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,6,42,130,32
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,7,45,130,35
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,8,39,130,30
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,9,47,130,36
branch_60,98_trans-locator,Joshua.FoxHunt.HuntDisplay,10,39,130,30
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,1,9,227,4
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,2,9,227,4
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,3,9,227,4
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,4,9,227,4
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,5,9,227,4
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,6,9,227,4
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,7,1,227,0
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,8,9,227,4
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,9,9,227,4
branch_60,99_newzgrabber,Newzgrabber.BatchDriver,10,9,227,4
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,1,101,494,20
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,2,79,494,16
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,3,97,494,20
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,4,102,494,21
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,5,131,494,27
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,6,130,494,26
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,7,99,494,20
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,8,74,494,15
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,9,97,494,20
branch_60,99_newzgrabber,Newzgrabber.Newzgrabber,10,76,494,15
branch_60,99_newzgrabber,Newzgrabber.Downloader,1,23,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,2,21,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,3,25,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,4,23,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,5,24,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,6,23,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,7,23,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,8,20,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,9,24,1033,2
branch_60,99_newzgrabber,Newzgrabber.Downloader,10,24,1033,2
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,1,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,2,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,3,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,4,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,5,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,6,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,7,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,8,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,9,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileContents,10,0,206,0
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,1,6,137,4
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,2,2,137,1
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,3,2,137,1
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,4,6,137,4
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,5,6,137,4
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,6,6,137,4
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,7,2,137,1
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,8,2,137,1
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,9,2,137,1
branch_60,checkstyle,com.puppycrawl.tools.checkstyle.api.FileText,10,2,137,1
branch_60,commons-cli,org.apache.commons.cli.HelpFormatter,1,210,580,36
branch_60,commons-cli,org.apache.commons.cli.HelpFormatter,2,289,580,50
branch_60,commons-cli,org.apache.commons.cli.HelpFormatter,3,200,580,34
